seq,frame,coord_ 1,coord_ 2,coord_ 3,coord_ 4,coord_ 5,coord_ 6,coord_ 7,coord_ 8,coord_ 9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,coord_16,coord_17,coord_18,coord_19,coord_20,class
343,002053.jpg,,,,,,,,,,,,,,,,,,,,,stapler
343,002053.jpg,,,,,,,,,,,,,,,,,,,,,needle
343,002053.jpg,,,,,,,,,,,,,,,,,,,,,holder
343,002053.jpg,101.9927,159.6871,225.6732,341.1409,0.9999849,,,,,,,,,,,,,,,,stitcher
343,002053.jpg,,,,,,,,,,,,,,,,,,,,,background
344,002059.jpg,,,,,,,,,,,,,,,,,,,,,grasper
344,002059.jpg,,,,,,,,,,,,,,,,,,,,,stapler
344,002059.jpg,,,,,,,,,,,,,,,,,,,,,needle
344,002059.jpg,,,,,,,,,,,,,,,,,,,,,holder
344,002059.jpg,98.10842,124.4769,237.6798,340.3471,0.9999479,,,,,,,,,,,,,,,,stitcher
344,002059.jpg,,,,,,,,,,,,,,,,,,,,,background
345,002065.jpg,,,,,,,,,,,,,,,,,,,,,grasper
345,002065.jpg,,,,,,,,,,,,,,,,,,,,,stapler
345,002065.jpg,,,,,,,,,,,,,,,,,,,,,needle
345,002065.jpg,,,,,,,,,,,,,,,,,,,,,holder
345,002065.jpg,118.4457,118.2229,250.0945,341.9305,0.9999523,,,,,,,,,,,,,,,,stitcher
345,002065.jpg,,,,,,,,,,,,,,,,,,,,,background
346,002071.jpg,,,,,,,,,,,,,,,,,,,,,grasper
346,002071.jpg,,,,,,,,,,,,,,,,,,,,,stapler
346,002071.jpg,,,,,,,,,,,,,,,,,,,,,needle
346,002071.jpg,,,,,,,,,,,,,,,,,,,,,holder
346,002071.jpg,122.1192,113.5594,281.7916,337.0067,0.9999818,,,,,,,,,,,,,,,,stitcher
346,002071.jpg,,,,,,,,,,,,,,,,,,,,,background
347,002077.jpg,,,,,,,,,,,,,,,,,,,,,grasper
347,002077.jpg,,,,,,,,,,,,,,,,,,,,,stapler
347,002077.jpg,,,,,,,,,,,,,,,,,,,,,needle
347,002077.jpg,,,,,,,,,,,,,,,,,,,,,holder
347,002077.jpg,122.1205,125.902,295.2574,340.5476,0.9999983,,,,,,,,,,,,,,,,stitcher
347,002077.jpg,,,,,,,,,,,,,,,,,,,,,background
348,002083.jpg,,,,,,,,,,,,,,,,,,,,,grasper
348,002083.jpg,,,,,,,,,,,,,,,,,,,,,stapler
348,002083.jpg,,,,,,,,,,,,,,,,,,,,,needle
348,002083.jpg,,,,,,,,,,,,,,,,,,,,,holder
348,002083.jpg,144.8465,125.7352,295.1794,337.2566,0.9999969,,,,,,,,,,,,,,,,stitcher
348,002083.jpg,,,,,,,,,,,,,,,,,,,,,background
349,002089.jpg,,,,,,,,,,,,,,,,,,,,,grasper
349,002089.jpg,,,,,,,,,,,,,,,,,,,,,stapler
349,002089.jpg,,,,,,,,,,,,,,,,,,,,,needle
349,002089.jpg,,,,,,,,,,,,,,,,,,,,,holder
349,002089.jpg,152.7651,103.0496,307.6212,346.5431,0.9999937,,,,,,,,,,,,,,,,stitcher
349,002089.jpg,,,,,,,,,,,,,,,,,,,,,background
350,002095.jpg,,,,,,,,,,,,,,,,,,,,,grasper
350,002095.jpg,,,,,,,,,,,,,,,,,,,,,stapler
350,002095.jpg,,,,,,,,,,,,,,,,,,,,,needle
350,002095.jpg,,,,,,,,,,,,,,,,,,,,,holder
350,002095.jpg,152.238,113.9774,319.2341,347.0467,0.9999985,,,,,,,,,,,,,,,,stitcher
350,002095.jpg,,,,,,,,,,,,,,,,,,,,,background
351,002101.jpg,,,,,,,,,,,,,,,,,,,,,grasper
351,002101.jpg,,,,,,,,,,,,,,,,,,,,,stapler
351,002101.jpg,,,,,,,,,,,,,,,,,,,,,needle
351,002101.jpg,,,,,,,,,,,,,,,,,,,,,holder
351,002101.jpg,149.3794,153.6848,325.1745,343.8513,0.9999934,,,,,,,,,,,,,,,,stitcher
351,002101.jpg,,,,,,,,,,,,,,,,,,,,,background
352,002107.jpg,,,,,,,,,,,,,,,,,,,,,grasper
352,002107.jpg,,,,,,,,,,,,,,,,,,,,,stapler
352,002107.jpg,,,,,,,,,,,,,,,,,,,,,needle
352,002107.jpg,,,,,,,,,,,,,,,,,,,,,holder
352,002107.jpg,161.0443,140.9669,324.7187,343.6507,0.999985,,,,,,,,,,,,,,,,stitcher
352,002107.jpg,,,,,,,,,,,,,,,,,,,,,background
353,002113.jpg,,,,,,,,,,,,,,,,,,,,,grasper
353,002113.jpg,,,,,,,,,,,,,,,,,,,,,stapler
353,002113.jpg,,,,,,,,,,,,,,,,,,,,,needle
353,002113.jpg,,,,,,,,,,,,,,,,,,,,,holder
353,002113.jpg,178.8602,132.3746,340.4763,339.7668,0.9999851,,,,,,,,,,,,,,,,stitcher
353,002113.jpg,,,,,,,,,,,,,,,,,,,,,background
354,002119.jpg,,,,,,,,,,,,,,,,,,,,,grasper
354,002119.jpg,,,,,,,,,,,,,,,,,,,,,stapler
354,002119.jpg,,,,,,,,,,,,,,,,,,,,,needle
354,002119.jpg,,,,,,,,,,,,,,,,,,,,,holder
354,002119.jpg,168.6229,125.9392,336.4993,334.287,0.999976,,,,,,,,,,,,,,,,stitcher
354,002119.jpg,,,,,,,,,,,,,,,,,,,,,background
355,002125.jpg,,,,,,,,,,,,,,,,,,,,,grasper
355,002125.jpg,,,,,,,,,,,,,,,,,,,,,stapler
355,002125.jpg,,,,,,,,,,,,,,,,,,,,,needle
355,002125.jpg,,,,,,,,,,,,,,,,,,,,,holder
355,002125.jpg,163.8699,127.4766,331.1521,335.7043,0.9998932,,,,,,,,,,,,,,,,stitcher
355,002125.jpg,,,,,,,,,,,,,,,,,,,,,background
356,002131.jpg,,,,,,,,,,,,,,,,,,,,,grasper
356,002131.jpg,,,,,,,,,,,,,,,,,,,,,stapler
356,002131.jpg,,,,,,,,,,,,,,,,,,,,,needle
356,002131.jpg,,,,,,,,,,,,,,,,,,,,,holder
356,002131.jpg,168.2239,95.07377,340.0912,331.486,0.9999253,,,,,,,,,,,,,,,,stitcher
356,002131.jpg,,,,,,,,,,,,,,,,,,,,,background
357,002137.jpg,,,,,,,,,,,,,,,,,,,,,grasper
357,002137.jpg,,,,,,,,,,,,,,,,,,,,,stapler
357,002137.jpg,,,,,,,,,,,,,,,,,,,,,needle
357,002137.jpg,,,,,,,,,,,,,,,,,,,,,holder
357,002137.jpg,144.0956,10.22709,360.7117,333.5901,0.9999858,,,,,,,,,,,,,,,,stitcher
357,002137.jpg,,,,,,,,,,,,,,,,,,,,,background
358,002143.jpg,,,,,,,,,,,,,,,,,,,,,grasper
358,002143.jpg,,,,,,,,,,,,,,,,,,,,,stapler
358,002143.jpg,,,,,,,,,,,,,,,,,,,,,needle
358,002143.jpg,,,,,,,,,,,,,,,,,,,,,holder
358,002143.jpg,133.1287,8.722529,341.8118,332.6416,0.9999962,,,,,,,,,,,,,,,,stitcher
358,002143.jpg,,,,,,,,,,,,,,,,,,,,,background
359,002149.jpg,,,,,,,,,,,,,,,,,,,,,grasper
359,002149.jpg,,,,,,,,,,,,,,,,,,,,,stapler
359,002149.jpg,,,,,,,,,,,,,,,,,,,,,needle
359,002149.jpg,,,,,,,,,,,,,,,,,,,,,holder
359,002149.jpg,107.3016,15.39493,336.5685,324.0563,0.9999833,,,,,,,,,,,,,,,,stitcher
359,002149.jpg,,,,,,,,,,,,,,,,,,,,,background
360,002155.jpg,,,,,,,,,,,,,,,,,,,,,grasper
360,002155.jpg,,,,,,,,,,,,,,,,,,,,,stapler
360,002155.jpg,,,,,,,,,,,,,,,,,,,,,needle
360,002155.jpg,,,,,,,,,,,,,,,,,,,,,holder
360,002155.jpg,128.7454,12.7099,346.9304,296.4578,0.9998661,,,,,,,,,,,,,,,,stitcher
360,002155.jpg,,,,,,,,,,,,,,,,,,,,,background
361,002161.jpg,,,,,,,,,,,,,,,,,,,,,grasper
361,002161.jpg,,,,,,,,,,,,,,,,,,,,,stapler
361,002161.jpg,,,,,,,,,,,,,,,,,,,,,needle
361,002161.jpg,,,,,,,,,,,,,,,,,,,,,holder
361,002161.jpg,197.2267,14.22583,422.8607,347.1434,0.9999908,,,,,,,,,,,,,,,,stitcher
361,002161.jpg,,,,,,,,,,,,,,,,,,,,,background
362,002167.jpg,,,,,,,,,,,,,,,,,,,,,grasper
362,002167.jpg,,,,,,,,,,,,,,,,,,,,,stapler
362,002167.jpg,,,,,,,,,,,,,,,,,,,,,needle
362,002167.jpg,,,,,,,,,,,,,,,,,,,,,holder
362,002167.jpg,155.0865,71.50095,375.3617,346.2344,0.9999888,,,,,,,,,,,,,,,,stitcher
362,002167.jpg,,,,,,,,,,,,,,,,,,,,,background
363,002173.jpg,,,,,,,,,,,,,,,,,,,,,grasper
363,002173.jpg,,,,,,,,,,,,,,,,,,,,,stapler
363,002173.jpg,,,,,,,,,,,,,,,,,,,,,needle
363,002173.jpg,,,,,,,,,,,,,,,,,,,,,holder
363,002173.jpg,15.91478,22.30917,258.0347,344.9644,0.9999845,,,,,,,,,,,,,,,,stitcher
363,002173.jpg,,,,,,,,,,,,,,,,,,,,,background
364,002179.jpg,111.2986,182.1074,180.3169,263.8164,0.6616999,,,,,,,,,,,,,,,,grasper
364,002179.jpg,,,,,,,,,,,,,,,,,,,,,stapler
364,002179.jpg,,,,,,,,,,,,,,,,,,,,,needle
364,002179.jpg,,,,,,,,,,,,,,,,,,,,,holder
364,002179.jpg,1,125.1544,205.3307,336.2943,0.982599,,,,,,,,,,,,,,,,stitcher
364,002179.jpg,,,,,,,,,,,,,,,,,,,,,background
365,002185.jpg,,,,,,,,,,,,,,,,,,,,,grasper
365,002185.jpg,,,,,,,,,,,,,,,,,,,,,stapler
365,002185.jpg,,,,,,,,,,,,,,,,,,,,,needle
365,002185.jpg,,,,,,,,,,,,,,,,,,,,,holder
365,002185.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
365,002185.jpg,,,,,,,,,,,,,,,,,,,,,background
366,002191.jpg,,,,,,,,,,,,,,,,,,,,,grasper
366,002191.jpg,,,,,,,,,,,,,,,,,,,,,stapler
366,002191.jpg,,,,,,,,,,,,,,,,,,,,,needle
366,002191.jpg,,,,,,,,,,,,,,,,,,,,,holder
366,002191.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
366,002191.jpg,,,,,,,,,,,,,,,,,,,,,background
367,002197.jpg,,,,,,,,,,,,,,,,,,,,,grasper
367,002197.jpg,52.16135,222.8307,151.9167,344.9534,0.9999728,,,,,,,,,,,,,,,,stapler
367,002197.jpg,,,,,,,,,,,,,,,,,,,,,needle
367,002197.jpg,,,,,,,,,,,,,,,,,,,,,holder
367,002197.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
367,002197.jpg,,,,,,,,,,,,,,,,,,,,,background
368,002203.jpg,,,,,,,,,,,,,,,,,,,,,grasper
368,002203.jpg,184.4435,4.990034,271.427,149.1089,0.7657687,,,,,,,,,,,,,,,,stapler
368,002203.jpg,,,,,,,,,,,,,,,,,,,,,needle
368,002203.jpg,,,,,,,,,,,,,,,,,,,,,holder
368,002203.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
368,002203.jpg,1,1,491,351,0.7169027,,,,,,,,,,,,,,,,background
369,002209.jpg,,,,,,,,,,,,,,,,,,,,,grasper
369,002209.jpg,,,,,,,,,,,,,,,,,,,,,stapler
369,002209.jpg,,,,,,,,,,,,,,,,,,,,,needle
369,002209.jpg,,,,,,,,,,,,,,,,,,,,,holder
369,002209.jpg,151.2055,123.233,292.9189,337.1285,0.9999844,,,,,,,,,,,,,,,,stitcher
369,002209.jpg,,,,,,,,,,,,,,,,,,,,,background
370,002215.jpg,,,,,,,,,,,,,,,,,,,,,grasper
370,002215.jpg,,,,,,,,,,,,,,,,,,,,,stapler
370,002215.jpg,,,,,,,,,,,,,,,,,,,,,needle
370,002215.jpg,,,,,,,,,,,,,,,,,,,,,holder
370,002215.jpg,199.3164,101.8488,353.162,351,0.9999337,,,,,,,,,,,,,,,,stitcher
370,002215.jpg,,,,,,,,,,,,,,,,,,,,,background
371,002221.jpg,,,,,,,,,,,,,,,,,,,,,grasper
371,002221.jpg,,,,,,,,,,,,,,,,,,,,,stapler
371,002221.jpg,,,,,,,,,,,,,,,,,,,,,needle
371,002221.jpg,,,,,,,,,,,,,,,,,,,,,holder
371,002221.jpg,191.1288,148.2808,314.8723,346.5035,0.999588,,,,,,,,,,,,,,,,stitcher
371,002221.jpg,,,,,,,,,,,,,,,,,,,,,background
372,002227.jpg,,,,,,,,,,,,,,,,,,,,,grasper
372,002227.jpg,,,,,,,,,,,,,,,,,,,,,stapler
372,002227.jpg,,,,,,,,,,,,,,,,,,,,,needle
372,002227.jpg,,,,,,,,,,,,,,,,,,,,,holder
372,002227.jpg,236.4399,119.2723,356.1955,343.9504,0.9997707,,,,,,,,,,,,,,,,stitcher
372,002227.jpg,,,,,,,,,,,,,,,,,,,,,background
373,002233.jpg,,,,,,,,,,,,,,,,,,,,,grasper
373,002233.jpg,,,,,,,,,,,,,,,,,,,,,stapler
373,002233.jpg,,,,,,,,,,,,,,,,,,,,,needle
373,002233.jpg,,,,,,,,,,,,,,,,,,,,,holder
373,002233.jpg,276.1996,120.519,426.0941,340.3361,0.999994,,,,,,,,,,,,,,,,stitcher
373,002233.jpg,,,,,,,,,,,,,,,,,,,,,background
374,002239.jpg,,,,,,,,,,,,,,,,,,,,,grasper
374,002239.jpg,,,,,,,,,,,,,,,,,,,,,stapler
374,002239.jpg,,,,,,,,,,,,,,,,,,,,,needle
374,002239.jpg,,,,,,,,,,,,,,,,,,,,,holder
374,002239.jpg,200.6533,145.9414,356.7743,344.7521,0.999126,,,,,,,,,,,,,,,,stitcher
374,002239.jpg,,,,,,,,,,,,,,,,,,,,,background
375,002245.jpg,125.5331,48.9011,260.4602,120.4143,0.8864444,,,,,,,,,,,,,,,,grasper
375,002245.jpg,,,,,,,,,,,,,,,,,,,,,stapler
375,002245.jpg,,,,,,,,,,,,,,,,,,,,,needle
375,002245.jpg,,,,,,,,,,,,,,,,,,,,,holder
375,002245.jpg,126.388,214.4949,302.1086,343.8275,0.9994652,,,,,,,,,,,,,,,,stitcher
375,002245.jpg,,,,,,,,,,,,,,,,,,,,,background
376,002251.jpg,,,,,,,,,,,,,,,,,,,,,grasper
376,002251.jpg,,,,,,,,,,,,,,,,,,,,,stapler
376,002251.jpg,,,,,,,,,,,,,,,,,,,,,needle
376,002251.jpg,,,,,,,,,,,,,,,,,,,,,holder
376,002251.jpg,87.85156,168.0066,281.3139,345.4397,0.9988127,,,,,,,,,,,,,,,,stitcher
376,002251.jpg,,,,,,,,,,,,,,,,,,,,,background
377,002257.jpg,,,,,,,,,,,,,,,,,,,,,grasper
377,002257.jpg,,,,,,,,,,,,,,,,,,,,,stapler
377,002257.jpg,,,,,,,,,,,,,,,,,,,,,needle
377,002257.jpg,,,,,,,,,,,,,,,,,,,,,holder
377,002257.jpg,51.23878,120.9211,298.4846,334.8332,0.9999931,,,,,,,,,,,,,,,,stitcher
377,002257.jpg,,,,,,,,,,,,,,,,,,,,,background
378,002263.jpg,,,,,,,,,,,,,,,,,,,,,grasper
378,002263.jpg,,,,,,,,,,,,,,,,,,,,,stapler
378,002263.jpg,,,,,,,,,,,,,,,,,,,,,needle
378,002263.jpg,,,,,,,,,,,,,,,,,,,,,holder
378,002263.jpg,76.71857,121.3987,272.2591,337.5364,0.9999889,,,,,,,,,,,,,,,,stitcher
378,002263.jpg,,,,,,,,,,,,,,,,,,,,,background
379,002269.jpg,,,,,,,,,,,,,,,,,,,,,grasper
379,002269.jpg,,,,,,,,,,,,,,,,,,,,,stapler
379,002269.jpg,,,,,,,,,,,,,,,,,,,,,needle
379,002269.jpg,,,,,,,,,,,,,,,,,,,,,holder
379,002269.jpg,70.35132,124.4942,280.4534,340.6653,0.9999936,,,,,,,,,,,,,,,,stitcher
379,002269.jpg,,,,,,,,,,,,,,,,,,,,,background
380,002275.jpg,,,,,,,,,,,,,,,,,,,,,grasper
380,002275.jpg,,,,,,,,,,,,,,,,,,,,,stapler
380,002275.jpg,,,,,,,,,,,,,,,,,,,,,needle
380,002275.jpg,,,,,,,,,,,,,,,,,,,,,holder
380,002275.jpg,71.55925,161.338,251.6621,350.898,0.999971,,,,,,,,,,,,,,,,stitcher
380,002275.jpg,,,,,,,,,,,,,,,,,,,,,background
381,002281.jpg,,,,,,,,,,,,,,,,,,,,,grasper
381,002281.jpg,,,,,,,,,,,,,,,,,,,,,stapler
381,002281.jpg,,,,,,,,,,,,,,,,,,,,,needle
381,002281.jpg,,,,,,,,,,,,,,,,,,,,,holder
381,002281.jpg,39.50288,115.5952,225.2743,346.0832,0.9999899,,,,,,,,,,,,,,,,stitcher
381,002281.jpg,,,,,,,,,,,,,,,,,,,,,background
382,002287.jpg,,,,,,,,,,,,,,,,,,,,,grasper
382,002287.jpg,,,,,,,,,,,,,,,,,,,,,stapler
382,002287.jpg,,,,,,,,,,,,,,,,,,,,,needle
382,002287.jpg,,,,,,,,,,,,,,,,,,,,,holder
382,002287.jpg,52.23398,66.86138,237.2736,346.6384,0.9999948,,,,,,,,,,,,,,,,stitcher
382,002287.jpg,,,,,,,,,,,,,,,,,,,,,background
383,002293.jpg,,,,,,,,,,,,,,,,,,,,,grasper
383,002293.jpg,,,,,,,,,,,,,,,,,,,,,stapler
383,002293.jpg,,,,,,,,,,,,,,,,,,,,,needle
383,002293.jpg,,,,,,,,,,,,,,,,,,,,,holder
383,002293.jpg,48.69166,77.63988,256.5549,333.3901,0.9999988,,,,,,,,,,,,,,,,stitcher
383,002293.jpg,,,,,,,,,,,,,,,,,,,,,background
384,002299.jpg,,,,,,,,,,,,,,,,,,,,,grasper
384,002299.jpg,,,,,,,,,,,,,,,,,,,,,stapler
384,002299.jpg,,,,,,,,,,,,,,,,,,,,,needle
384,002299.jpg,,,,,,,,,,,,,,,,,,,,,holder
384,002299.jpg,46.78919,94.55707,259.9732,330.1239,0.9999944,,,,,,,,,,,,,,,,stitcher
384,002299.jpg,,,,,,,,,,,,,,,,,,,,,background
385,002305.jpg,,,,,,,,,,,,,,,,,,,,,grasper
385,002305.jpg,,,,,,,,,,,,,,,,,,,,,stapler
385,002305.jpg,,,,,,,,,,,,,,,,,,,,,needle
385,002305.jpg,,,,,,,,,,,,,,,,,,,,,holder
385,002305.jpg,89.81124,84.64235,264.148,338.8475,0.9999828,,,,,,,,,,,,,,,,stitcher
385,002305.jpg,,,,,,,,,,,,,,,,,,,,,background
386,002311.jpg,,,,,,,,,,,,,,,,,,,,,grasper
386,002311.jpg,,,,,,,,,,,,,,,,,,,,,stapler
386,002311.jpg,,,,,,,,,,,,,,,,,,,,,needle
386,002311.jpg,,,,,,,,,,,,,,,,,,,,,holder
386,002311.jpg,93.61628,98.27527,291.6796,340.1941,0.9999973,,,,,,,,,,,,,,,,stitcher
386,002311.jpg,,,,,,,,,,,,,,,,,,,,,background
387,002317.jpg,,,,,,,,,,,,,,,,,,,,,grasper
387,002317.jpg,,,,,,,,,,,,,,,,,,,,,stapler
387,002317.jpg,,,,,,,,,,,,,,,,,,,,,needle
387,002317.jpg,,,,,,,,,,,,,,,,,,,,,holder
387,002317.jpg,51.19666,71.27222,281.526,313.9608,0.9999977,,,,,,,,,,,,,,,,stitcher
387,002317.jpg,,,,,,,,,,,,,,,,,,,,,background
388,002323.jpg,,,,,,,,,,,,,,,,,,,,,grasper
388,002323.jpg,,,,,,,,,,,,,,,,,,,,,stapler
388,002323.jpg,,,,,,,,,,,,,,,,,,,,,needle
388,002323.jpg,,,,,,,,,,,,,,,,,,,,,holder
388,002323.jpg,61.97647,70.72945,296.2346,314.6694,0.9999979,,,,,,,,,,,,,,,,stitcher
388,002323.jpg,,,,,,,,,,,,,,,,,,,,,background
389,002329.jpg,155.0999,31.58259,246.05,96.10499,0.6531349,,,,,,,,,,,,,,,,grasper
389,002329.jpg,,,,,,,,,,,,,,,,,,,,,stapler
389,002329.jpg,,,,,,,,,,,,,,,,,,,,,needle
389,002329.jpg,,,,,,,,,,,,,,,,,,,,,holder
389,002329.jpg,90.22987,114.3731,319.528,331.8818,0.9999894,,,,,,,,,,,,,,,,stitcher
389,002329.jpg,,,,,,,,,,,,,,,,,,,,,background
390,002335.jpg,,,,,,,,,,,,,,,,,,,,,grasper
390,002335.jpg,,,,,,,,,,,,,,,,,,,,,stapler
390,002335.jpg,,,,,,,,,,,,,,,,,,,,,needle
390,002335.jpg,,,,,,,,,,,,,,,,,,,,,holder
390,002335.jpg,99.80151,108.7826,311.4777,325.1095,0.9999305,,,,,,,,,,,,,,,,stitcher
390,002335.jpg,,,,,,,,,,,,,,,,,,,,,background
391,002341.jpg,,,,,,,,,,,,,,,,,,,,,grasper
391,002341.jpg,,,,,,,,,,,,,,,,,,,,,stapler
391,002341.jpg,,,,,,,,,,,,,,,,,,,,,needle
391,002341.jpg,,,,,,,,,,,,,,,,,,,,,holder
391,002341.jpg,115.5898,112.5376,317.2642,330.5072,0.9999938,,,,,,,,,,,,,,,,stitcher
391,002341.jpg,,,,,,,,,,,,,,,,,,,,,background
392,002347.jpg,,,,,,,,,,,,,,,,,,,,,grasper
392,002347.jpg,,,,,,,,,,,,,,,,,,,,,stapler
392,002347.jpg,,,,,,,,,,,,,,,,,,,,,needle
392,002347.jpg,,,,,,,,,,,,,,,,,,,,,holder
392,002347.jpg,116.8532,113.6576,320.9707,323.4095,0.9999782,,,,,,,,,,,,,,,,stitcher
392,002347.jpg,,,,,,,,,,,,,,,,,,,,,background
393,002353.jpg,,,,,,,,,,,,,,,,,,,,,grasper
393,002353.jpg,,,,,,,,,,,,,,,,,,,,,stapler
393,002353.jpg,,,,,,,,,,,,,,,,,,,,,needle
393,002353.jpg,,,,,,,,,,,,,,,,,,,,,holder
393,002353.jpg,119.5676,144.8125,325.4039,331.4463,0.9999615,,,,,,,,,,,,,,,,stitcher
393,002353.jpg,,,,,,,,,,,,,,,,,,,,,background
394,002359.jpg,146.6136,36.45701,231.6328,100.6628,0.8815276,,,,,,,,,,,,,,,,grasper
394,002359.jpg,,,,,,,,,,,,,,,,,,,,,stapler
394,002359.jpg,,,,,,,,,,,,,,,,,,,,,needle
394,002359.jpg,,,,,,,,,,,,,,,,,,,,,holder
394,002359.jpg,114.0658,150.4345,306.0042,331.6671,0.9999437,,,,,,,,,,,,,,,,stitcher
394,002359.jpg,,,,,,,,,,,,,,,,,,,,,background
395,002365.jpg,,,,,,,,,,,,,,,,,,,,,grasper
395,002365.jpg,,,,,,,,,,,,,,,,,,,,,stapler
395,002365.jpg,,,,,,,,,,,,,,,,,,,,,needle
395,002365.jpg,,,,,,,,,,,,,,,,,,,,,holder
395,002365.jpg,184.8603,64.18929,351.6023,332.479,0.999977,,,,,,,,,,,,,,,,stitcher
395,002365.jpg,,,,,,,,,,,,,,,,,,,,,background
396,002371.jpg,,,,,,,,,,,,,,,,,,,,,grasper
396,002371.jpg,,,,,,,,,,,,,,,,,,,,,stapler
396,002371.jpg,,,,,,,,,,,,,,,,,,,,,needle
396,002371.jpg,,,,,,,,,,,,,,,,,,,,,holder
396,002371.jpg,124.0229,153.6709,285.489,343.6668,0.9999539,,,,,,,,,,,,,,,,stitcher
396,002371.jpg,,,,,,,,,,,,,,,,,,,,,background
397,002377.jpg,143.7634,18.39485,229.2507,95.46512,0.6446237,,,,,,,,,,,,,,,,grasper
397,002377.jpg,,,,,,,,,,,,,,,,,,,,,stapler
397,002377.jpg,,,,,,,,,,,,,,,,,,,,,needle
397,002377.jpg,,,,,,,,,,,,,,,,,,,,,holder
397,002377.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
397,002377.jpg,,,,,,,,,,,,,,,,,,,,,background
398,002383.jpg,,,,,,,,,,,,,,,,,,,,,grasper
398,002383.jpg,,,,,,,,,,,,,,,,,,,,,stapler
398,002383.jpg,,,,,,,,,,,,,,,,,,,,,needle
398,002383.jpg,,,,,,,,,,,,,,,,,,,,,holder
398,002383.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
398,002383.jpg,,,,,,,,,,,,,,,,,,,,,background
399,002389.jpg,,,,,,,,,,,,,,,,,,,,,grasper
399,002389.jpg,,,,,,,,,,,,,,,,,,,,,stapler
399,002389.jpg,,,,,,,,,,,,,,,,,,,,,needle
399,002389.jpg,,,,,,,,,,,,,,,,,,,,,holder
399,002389.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
399,002389.jpg,1,1,491,351,0.8721734,,,,,,,,,,,,,,,,background
400,002395.jpg,,,,,,,,,,,,,,,,,,,,,grasper
400,002395.jpg,47.20097,211.3491,109.094,323.0726,0.6499886,,,,,,,,,,,,,,,,stapler
400,002395.jpg,56.29498,207.5921,133.0734,337.5263,0.6129158,,,,,,,,,,,,,,,,needle
400,002395.jpg,,,,,,,,,,,,,,,,,,,,,holder
400,002395.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
400,002395.jpg,,,,,,,,,,,,,,,,,,,,,background
401,002401.jpg,,,,,,,,,,,,,,,,,,,,,grasper
401,002401.jpg,,,,,,,,,,,,,,,,,,,,,stapler
401,002401.jpg,,,,,,,,,,,,,,,,,,,,,needle
401,002401.jpg,,,,,,,,,,,,,,,,,,,,,holder
401,002401.jpg,189.6064,113.4347,358.3172,339.9638,0.9999943,,,,,,,,,,,,,,,,stitcher
401,002401.jpg,,,,,,,,,,,,,,,,,,,,,background
402,002407.jpg,,,,,,,,,,,,,,,,,,,,,grasper
402,002407.jpg,,,,,,,,,,,,,,,,,,,,,stapler
402,002407.jpg,,,,,,,,,,,,,,,,,,,,,needle
402,002407.jpg,,,,,,,,,,,,,,,,,,,,,holder
402,002407.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
402,002407.jpg,1,1,491,351,0.9999642,,,,,,,,,,,,,,,,background
403,002413.jpg,,,,,,,,,,,,,,,,,,,,,grasper
403,002413.jpg,,,,,,,,,,,,,,,,,,,,,stapler
403,002413.jpg,,,,,,,,,,,,,,,,,,,,,needle
403,002413.jpg,,,,,,,,,,,,,,,,,,,,,holder
403,002413.jpg,,,,,,,,,,,,,,,,,,,,,stitcher
403,002413.jpg,1,1,491,351,0.9946041,,,,,,,,,,,,,,,,background
404,002419.jpg,,,,,,,,,,,,,,,,,,,,,grasper
404,002419.jpg,,,,,,,,,,,,,,,,,,,,,stapler
404,002419.jpg,,,,,,,,,,,,,,,,,,,,,needle
404,002419.jpg,,,,,,,,,,,,,,,,,,,,,holder
404,002419.jpg,141.3806,70.09515,344.8096,342.5388,0.993795,,,,,,,,,,,,,,,,stitcher
404,002419.jpg,,,,,,,,,,,,,,,,,,,,,background
405,002425.jpg,,,,,,,,,,,,,,,,,,,,,grasper
405,002425.jpg,,,,,,,,,,,,,,,,,,,,,stapler
405,002425.jpg,,,,,,,,,,,,,,,,,,,,,needle
405,002425.jpg,,,,,,,,,,,,,,,,,,,,,holder
405,002425.jpg,117.9446,104.6093,330.7767,336.0733,0.9999919,,,,,,,,,,,,,,,,stitcher
405,002425.jpg,,,,,,,,,,,,,,,,,,,,,background
406,002431.jpg,,,,,,,,,,,,,,,,,,,,,grasper
406,002431.jpg,,,,,,,,,,,,,,,,,,,,,stapler
406,002431.jpg,,,,,,,,,,,,,,,,,,,,,needle
406,002431.jpg,,,,,,,,,,,,,,,,,,,,,holder
406,002431.jpg,91.9661,100.0752,303.0791,328.2306,0.9999065,,,,,,,,,,,,,,,,stitcher
406,002431.jpg,,,,,,,,,,,,,,,,,,,,,background
407,002437.jpg,,,,,,,,,,,,,,,,,,,,,grasper
407,002437.jpg,,,,,,,,,,,,,,,,,,,,,stapler
407,002437.jpg,,,,,,,,,,,,,,,,,,,,,needle
