seq,frame,coord_ 1,coord_ 2,coord_ 3,coord_ 4,coord_ 5,coord_ 6,coord_ 7,coord_ 8,coord_ 9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,class
410,002455.jpg,328.5981,81.07755,433.5998,158.0522,0.9999601,,,,,,,,,,,holder
410,002455.jpg,,,,,,,,,,,,,,,,stitcher
410,002455.jpg,,,,,,,,,,,,,,,,background
411,002461.jpg,,,,,,,,,,,,,,,,grasper
411,002461.jpg,,,,,,,,,,,,,,,,stapler
411,002461.jpg,295.0923,77.17541,374.928,220.3006,0.9998612,,,,,,,,,,,needle
411,002461.jpg,325.065,82.60064,429.9174,152.359,0.9999704,,,,,,,,,,,holder
411,002461.jpg,,,,,,,,,,,,,,,,stitcher
411,002461.jpg,,,,,,,,,,,,,,,,background
412,002467.jpg,,,,,,,,,,,,,,,,grasper
412,002467.jpg,,,,,,,,,,,,,,,,stapler
412,002467.jpg,271.1808,109.8845,348.8625,244.0697,0.9999126,,,,,,,,,,,needle
412,002467.jpg,305.8622,108.0977,409.9635,192.2164,0.9998388,,,,,,,,,,,holder
412,002467.jpg,,,,,,,,,,,,,,,,stitcher
412,002467.jpg,,,,,,,,,,,,,,,,background
413,002473.jpg,,,,,,,,,,,,,,,,grasper
413,002473.jpg,,,,,,,,,,,,,,,,stapler
413,002473.jpg,242.5326,92.91202,310.9125,222.9911,0.9998295,,,,,,,,,,,needle
413,002473.jpg,275.3273,93.74133,387.6811,175.0898,0.9999403,,,,,,,,,,,holder
413,002473.jpg,,,,,,,,,,,,,,,,stitcher
413,002473.jpg,,,,,,,,,,,,,,,,background
414,002479.jpg,,,,,,,,,,,,,,,,grasper
414,002479.jpg,,,,,,,,,,,,,,,,stapler
414,002479.jpg,245.9048,43.72467,335.4969,183.7519,0.9999379,,,,,,,,,,,needle
414,002479.jpg,289.8713,46.92177,445.1016,126.5885,0.9999804,,,,,,,,,,,holder
414,002479.jpg,,,,,,,,,,,,,,,,stitcher
414,002479.jpg,,,,,,,,,,,,,,,,background
415,002485.jpg,,,,,,,,,,,,,,,,grasper
415,002485.jpg,,,,,,,,,,,,,,,,stapler
415,002485.jpg,239.8585,37.54102,328.436,172.1949,0.9999776,,,,,,,,,,,needle
415,002485.jpg,289.4787,37.17077,428.1667,114.6148,0.9999768,,,,,,,,,,,holder
415,002485.jpg,,,,,,,,,,,,,,,,stitcher
415,002485.jpg,,,,,,,,,,,,,,,,background
416,002491.jpg,,,,,,,,,,,,,,,,grasper
416,002491.jpg,,,,,,,,,,,,,,,,stapler
416,002491.jpg,235.9873,25.85365,339.0372,162.2378,0.9997384,,,,,,,,,,,needle
416,002491.jpg,286.682,26.62722,453.8504,109.2967,0.9999963,,,,,,,,,,,holder
416,002491.jpg,,,,,,,,,,,,,,,,stitcher
416,002491.jpg,,,,,,,,,,,,,,,,background
417,002497.jpg,,,,,,,,,,,,,,,,grasper
417,002497.jpg,,,,,,,,,,,,,,,,stapler
417,002497.jpg,242.0551,32.19729,341.5347,173.0937,0.9998716,,,,,,,,,,,needle
417,002497.jpg,289.1983,39.42073,462.4922,130.1991,0.9999803,,,,,,,,,,,holder
417,002497.jpg,,,,,,,,,,,,,,,,stitcher
417,002497.jpg,,,,,,,,,,,,,,,,background
418,002503.jpg,,,,,,,,,,,,,,,,grasper
418,002503.jpg,,,,,,,,,,,,,,,,stapler
418,002503.jpg,233.7424,26.27575,344.3392,167.1046,0.9999204,,,,,,,,,,,needle
418,002503.jpg,288.7242,39.24445,449.7027,123.7687,0.999985,,,,,,,,,,,holder
418,002503.jpg,,,,,,,,,,,,,,,,stitcher
418,002503.jpg,,,,,,,,,,,,,,,,background
419,002509.jpg,,,,,,,,,,,,,,,,grasper
419,002509.jpg,,,,,,,,,,,,,,,,stapler
419,002509.jpg,235.8633,31.68995,331.8818,181.403,0.9999747,,,,,,,,,,,needle
419,002509.jpg,283.7248,50.34002,431.4443,133.3169,0.9999459,,,,,,,,,,,holder
419,002509.jpg,,,,,,,,,,,,,,,,stitcher
419,002509.jpg,,,,,,,,,,,,,,,,background
420,002515.jpg,,,,,,,,,,,,,,,,grasper
420,002515.jpg,,,,,,,,,,,,,,,,stapler
420,002515.jpg,226.3238,64.79826,320.8864,196.8963,0.9999689,,,,,,,,,,,needle
420,002515.jpg,276.6318,78.93999,412.9224,167.901,0.9999789,,,,,,,,,,,holder
420,002515.jpg,,,,,,,,,,,,,,,,stitcher
420,002515.jpg,,,,,,,,,,,,,,,,background
421,002521.jpg,,,,,,,,,,,,,,,,grasper
421,002521.jpg,,,,,,,,,,,,,,,,stapler
421,002521.jpg,202.5746,63.89023,315.7296,195.351,0.9999586,,,,,,,,,,,needle
421,002521.jpg,264.7891,79.19714,405.0323,168.0616,0.9999793,,,,,,,,,,,holder
421,002521.jpg,,,,,,,,,,,,,,,,stitcher
421,002521.jpg,,,,,,,,,,,,,,,,background
422,002527.jpg,,,,,,,,,,,,,,,,grasper
422,002527.jpg,,,,,,,,,,,,,,,,stapler
422,002527.jpg,195.8651,60.1769,304.2296,216.7668,0.9999708,,,,,,,,,,,needle
422,002527.jpg,267.1874,90.22479,397.2861,178.7257,0.9999721,,,,,,,,,,,holder
422,002527.jpg,,,,,,,,,,,,,,,,stitcher
422,002527.jpg,,,,,,,,,,,,,,,,background
423,002533.jpg,,,,,,,,,,,,,,,,grasper
423,002533.jpg,,,,,,,,,,,,,,,,stapler
423,002533.jpg,174.3738,77.78658,304.0841,231.9509,0.9999276,,,,,,,,,,,needle
423,002533.jpg,254.9369,109.4843,406.4513,214.9067,0.9999936,,,,,,,,,,,holder
423,002533.jpg,,,,,,,,,,,,,,,,stitcher
423,002533.jpg,,,,,,,,,,,,,,,,background
424,002539.jpg,,,,,,,,,,,,,,,,grasper
424,002539.jpg,,,,,,,,,,,,,,,,stapler
424,002539.jpg,,,,,,,,,,,,,,,,needle
424,002539.jpg,247.2954,143.4459,380.9153,230.0555,0.9996707,,,,,,,,,,,holder
424,002539.jpg,,,,,,,,,,,,,,,,stitcher
424,002539.jpg,,,,,,,,,,,,,,,,background
425,002545.jpg,,,,,,,,,,,,,,,,grasper
425,002545.jpg,,,,,,,,,,,,,,,,stapler
425,002545.jpg,,,,,,,,,,,,,,,,needle
425,002545.jpg,371.4511,78.47501,458.0763,166.4843,0.9992969,,,,,,,,,,,holder
425,002545.jpg,,,,,,,,,,,,,,,,stitcher
425,002545.jpg,,,,,,,,,,,,,,,,background
426,002551.jpg,16.91028,75.52029,173.1123,281.654,99.68168,177.5491,276.7466,343.1154,0.9913112,0.7365752,,,,,,grasper
426,002551.jpg,,,,,,,,,,,,,,,,stapler
426,002551.jpg,260.4502,25.48293,439.1023,147.2967,0.9997944,,,,,,,,,,,needle
426,002551.jpg,378.1261,63.84924,491,147.5419,0.9999659,,,,,,,,,,,holder
426,002551.jpg,,,,,,,,,,,,,,,,stitcher
426,002551.jpg,,,,,,,,,,,,,,,,background
427,002557.jpg,12.0622,138.9951,222.8417,289.3989,0.9999977,,,,,,,,,,,grasper
427,002557.jpg,,,,,,,,,,,,,,,,stapler
427,002557.jpg,267.9262,23.68307,434.329,152.9198,0.999984,,,,,,,,,,,needle
427,002557.jpg,379.2829,58.41022,491,143.8964,0.9999902,,,,,,,,,,,holder
427,002557.jpg,,,,,,,,,,,,,,,,stitcher
427,002557.jpg,,,,,,,,,,,,,,,,background
428,002563.jpg,23.6888,127.5943,256.5382,272.3928,0.9999949,,,,,,,,,,,grasper
428,002563.jpg,,,,,,,,,,,,,,,,stapler
428,002563.jpg,252.0266,26.94457,435.6768,146.8853,0.999985,,,,,,,,,,,needle
428,002563.jpg,369.9077,53.27859,491,146.9499,0.9999819,,,,,,,,,,,holder
428,002563.jpg,,,,,,,,,,,,,,,,stitcher
428,002563.jpg,,,,,,,,,,,,,,,,background
429,002569.jpg,62.69144,30.22032,138.1673,195.9957,285.7021,103.9411,273.1086,316.6328,0.9999907,0.9979329,,,,,,grasper
429,002569.jpg,,,,,,,,,,,,,,,,stapler
429,002569.jpg,257.111,20.15222,432.3287,163.7934,0.9999868,,,,,,,,,,,needle
429,002569.jpg,365.6987,55.99958,491,157.6268,0.9999851,,,,,,,,,,,holder
429,002569.jpg,,,,,,,,,,,,,,,,stitcher
429,002569.jpg,,,,,,,,,,,,,,,,background
430,002575.jpg,60.30834,167.0808,275.5946,305.8241,0.9999946,,,,,,,,,,,grasper
430,002575.jpg,,,,,,,,,,,,,,,,stapler
430,002575.jpg,261.9871,30.29904,424.4296,152.8936,0.9998853,,,,,,,,,,,needle
430,002575.jpg,360.6214,54.6071,489.6149,146.1911,0.9999866,,,,,,,,,,,holder
430,002575.jpg,,,,,,,,,,,,,,,,stitcher
430,002575.jpg,,,,,,,,,,,,,,,,background
431,002581.jpg,83.48093,177.5448,258.7923,299.2742,0.9999615,,,,,,,,,,,grasper
431,002581.jpg,,,,,,,,,,,,,,,,stapler
431,002581.jpg,255.3729,32.97002,423.6014,154.762,0.9999112,,,,,,,,,,,needle
431,002581.jpg,345.644,57.60646,491,133.1597,0.9999883,,,,,,,,,,,holder
431,002581.jpg,,,,,,,,,,,,,,,,stitcher
431,002581.jpg,,,,,,,,,,,,,,,,background
432,002587.jpg,25.12966,239.7813,226.3317,342.5208,0.9999701,,,,,,,,,,,grasper
432,002587.jpg,,,,,,,,,,,,,,,,stapler
432,002587.jpg,265.7993,34.94815,376.9649,147.3871,0.9989992,,,,,,,,,,,needle
432,002587.jpg,319.5225,31.91239,466.3896,122.9905,0.9998859,,,,,,,,,,,holder
432,002587.jpg,,,,,,,,,,,,,,,,stitcher
432,002587.jpg,,,,,,,,,,,,,,,,background
433,002593.jpg,36.82663,234.0418,232.2139,333.7001,0.999967,,,,,,,,,,,grasper
433,002593.jpg,,,,,,,,,,,,,,,,stapler
433,002593.jpg,240.963,28.73291,346.5046,182.7664,0.9999702,,,,,,,,,,,needle
433,002593.jpg,295.0865,65.12442,447.8615,159.3691,0.9999934,,,,,,,,,,,holder
433,002593.jpg,,,,,,,,,,,,,,,,stitcher
433,002593.jpg,,,,,,,,,,,,,,,,background
434,002599.jpg,32.21291,222.832,228.9633,329.3209,0.9999688,,,,,,,,,,,grasper
434,002599.jpg,,,,,,,,,,,,,,,,stapler
434,002599.jpg,232.9744,42.41287,332.5479,172.2328,0.9995574,,,,,,,,,,,needle
434,002599.jpg,286.5371,58.80669,418.6089,149.8714,0.9999754,,,,,,,,,,,holder
434,002599.jpg,,,,,,,,,,,,,,,,stitcher
434,002599.jpg,,,,,,,,,,,,,,,,background
435,002605.jpg,30.92143,228.32,232.4036,332.4854,0.9999713,,,,,,,,,,,grasper
435,002605.jpg,,,,,,,,,,,,,,,,stapler
435,002605.jpg,230.3784,47.92483,326.382,178.1105,0.9993842,,,,,,,,,,,needle
435,002605.jpg,287.5995,65.96318,419.7963,148.1416,0.9999861,,,,,,,,,,,holder
435,002605.jpg,,,,,,,,,,,,,,,,stitcher
435,002605.jpg,,,,,,,,,,,,,,,,background
436,002611.jpg,31.27718,221.1254,219.5194,336.7335,0.9999908,,,,,,,,,,,grasper
436,002611.jpg,,,,,,,,,,,,,,,,stapler
436,002611.jpg,222.6257,64.55124,333.7473,173.1518,0.9996414,,,,,,,,,,,needle
436,002611.jpg,286.3533,67.43941,427.2875,144.2669,0.9999871,,,,,,,,,,,holder
436,002611.jpg,,,,,,,,,,,,,,,,stitcher
436,002611.jpg,,,,,,,,,,,,,,,,background
437,002617.jpg,20.25583,203.9905,191.9883,321.1885,0.9999839,,,,,,,,,,,grasper
437,002617.jpg,,,,,,,,,,,,,,,,stapler
437,002617.jpg,206.0721,46.35265,332.7163,182.0589,0.9999677,,,,,,,,,,,needle
437,002617.jpg,287.3919,63.6147,433.7891,143.1593,0.9999752,,,,,,,,,,,holder
437,002617.jpg,,,,,,,,,,,,,,,,stitcher
437,002617.jpg,,,,,,,,,,,,,,,,background
438,002623.jpg,17.35947,207.9464,200.8459,325.5904,0.9999748,,,,,,,,,,,grasper
438,002623.jpg,,,,,,,,,,,,,,,,stapler
438,002623.jpg,271.7282,64.88847,362.0823,193.3589,0.9996904,,,,,,,,,,,needle
438,002623.jpg,315.6922,69.02088,463.682,150.8243,0.9999491,,,,,,,,,,,holder
438,002623.jpg,,,,,,,,,,,,,,,,stitcher
438,002623.jpg,,,,,,,,,,,,,,,,background
439,002629.jpg,30.69838,207.5608,194.9863,321.3532,0.9999849,,,,,,,,,,,grasper
439,002629.jpg,,,,,,,,,,,,,,,,stapler
439,002629.jpg,278.0671,45.09237,366.4162,208.1318,0.9999716,,,,,,,,,,,needle
439,002629.jpg,316.2292,55.24473,465.7619,144.1054,0.9999802,,,,,,,,,,,holder
439,002629.jpg,,,,,,,,,,,,,,,,stitcher
439,002629.jpg,,,,,,,,,,,,,,,,background
440,002635.jpg,34.25737,207.9568,200.7062,319.9306,0.9999716,,,,,,,,,,,grasper
440,002635.jpg,,,,,,,,,,,,,,,,stapler
440,002635.jpg,234.6288,37.17834,343.9332,186.2628,0.9998059,,,,,,,,,,,needle
440,002635.jpg,291.339,47.02977,461.2559,130.968,0.9999648,,,,,,,,,,,holder
440,002635.jpg,,,,,,,,,,,,,,,,stitcher
440,002635.jpg,,,,,,,,,,,,,,,,background
441,002641.jpg,40.43095,205.5121,197.7798,305.6177,0.9999721,,,,,,,,,,,grasper
441,002641.jpg,,,,,,,,,,,,,,,,stapler
441,002641.jpg,217.5846,31.27669,338.2831,167.9317,0.9998919,,,,,,,,,,,needle
441,002641.jpg,290.3334,41.67125,448.7064,134.1152,0.9999813,,,,,,,,,,,holder
441,002641.jpg,,,,,,,,,,,,,,,,stitcher
441,002641.jpg,,,,,,,,,,,,,,,,background
442,002647.jpg,31.02116,199.2708,199.5962,310.0357,0.999974,,,,,,,,,,,grasper
442,002647.jpg,,,,,,,,,,,,,,,,stapler
442,002647.jpg,219.3511,35.02948,334.6817,172.9669,0.9999057,,,,,,,,,,,needle
442,002647.jpg,283.9707,50.88808,451.734,133.0828,0.9999934,,,,,,,,,,,holder
442,002647.jpg,,,,,,,,,,,,,,,,stitcher
442,002647.jpg,,,,,,,,,,,,,,,,background
443,002653.jpg,25.37931,199.1065,200.3716,309.2708,0.9999751,,,,,,,,,,,grasper
443,002653.jpg,,,,,,,,,,,,,,,,stapler
443,002653.jpg,205.6933,35.88777,331.3981,153.3337,0.9999591,,,,,,,,,,,needle
443,002653.jpg,281.4374,46.25256,439.0336,131.5305,0.99999,,,,,,,,,,,holder
443,002653.jpg,,,,,,,,,,,,,,,,stitcher
443,002653.jpg,,,,,,,,,,,,,,,,background
444,002659.jpg,30.52193,198.0457,209.5014,307.1349,0.9999686,,,,,,,,,,,grasper
444,002659.jpg,,,,,,,,,,,,,,,,stapler
444,002659.jpg,217.7852,33.89301,323.8423,163.2806,0.9998474,,,,,,,,,,,needle
444,002659.jpg,273.2489,48.76657,432.9044,129.9943,0.9999764,,,,,,,,,,,holder
444,002659.jpg,,,,,,,,,,,,,,,,stitcher
444,002659.jpg,,,,,,,,,,,,,,,,background
445,002665.jpg,45.13177,184.7599,235.7149,313.2939,0.9999859,,,,,,,,,,,grasper
445,002665.jpg,,,,,,,,,,,,,,,,stapler
445,002665.jpg,203.8128,37.29837,310.3965,141.2101,0.999469,,,,,,,,,,,needle
445,002665.jpg,271.2441,43.43743,412.6434,130.1047,0.9999142,,,,,,,,,,,holder
445,002665.jpg,,,,,,,,,,,,,,,,stitcher
445,002665.jpg,,,,,,,,,,,,,,,,background
446,002671.jpg,47.17641,185.3166,246.0353,301.8831,0.9999745,,,,,,,,,,,grasper
446,002671.jpg,,,,,,,,,,,,,,,,stapler
446,002671.jpg,217.9204,29.63446,302.8409,136.2833,0.9984257,,,,,,,,,,,needle
446,002671.jpg,254.1689,39.84998,407.2386,129.8426,0.9999555,,,,,,,,,,,holder
446,002671.jpg,,,,,,,,,,,,,,,,stitcher
446,002671.jpg,,,,,,,,,,,,,,,,background
447,002677.jpg,38.32795,184.1401,246.4277,318.8169,0.9999822,,,,,,,,,,,grasper
447,002677.jpg,,,,,,,,,,,,,,,,stapler
447,002677.jpg,227.0968,8.393755,307.9577,113.5304,0.9999229,,,,,,,,,,,needle
447,002677.jpg,250.0501,14.66521,397.0641,101.2318,0.9999528,,,,,,,,,,,holder
447,002677.jpg,,,,,,,,,,,,,,,,stitcher
447,002677.jpg,,,,,,,,,,,,,,,,background
448,002683.jpg,48.49061,179.8093,258.336,318.852,0.9999614,,,,,,,,,,,grasper
448,002683.jpg,,,,,,,,,,,,,,,,stapler
448,002683.jpg,227.7491,5.913686,304.5583,113.3074,0.9998889,,,,,,,,,,,needle
448,002683.jpg,253.138,25.21555,398.9084,102.2885,0.9999586,,,,,,,,,,,holder
448,002683.jpg,,,,,,,,,,,,,,,,stitcher
448,002683.jpg,,,,,,,,,,,,,,,,background
449,002689.jpg,53.92295,198.4925,255.9368,321.0731,0.9999627,,,,,,,,,,,grasper
449,002689.jpg,,,,,,,,,,,,,,,,stapler
449,002689.jpg,241.6214,13.15496,303.3919,117.981,0.9999529,,,,,,,,,,,needle
449,002689.jpg,260.3774,25.30797,392.8804,113.3914,0.9999255,,,,,,,,,,,holder
449,002689.jpg,,,,,,,,,,,,,,,,stitcher
449,002689.jpg,,,,,,,,,,,,,,,,background
450,002695.jpg,68.17773,200.3896,263.1048,322.7462,0.9999685,,,,,,,,,,,grasper
450,002695.jpg,,,,,,,,,,,,,,,,stapler
450,002695.jpg,239.6909,11.19376,289.0696,137.4462,0.9998223,,,,,,,,,,,needle
450,002695.jpg,251.9861,38.44447,399.4463,122.5307,0.9999384,,,,,,,,,,,holder
450,002695.jpg,,,,,,,,,,,,,,,,stitcher
450,002695.jpg,,,,,,,,,,,,,,,,background
451,002701.jpg,89.74808,201.5402,259.6559,318.5244,0.9999844,,,,,,,,,,,grasper
451,002701.jpg,,,,,,,,,,,,,,,,stapler
451,002701.jpg,240.347,2.407557,287.1544,144.6068,0.9995809,,,,,,,,,,,needle
451,002701.jpg,244.552,45.86583,363.9796,135.3584,0.9999493,,,,,,,,,,,holder
451,002701.jpg,,,,,,,,,,,,,,,,stitcher
451,002701.jpg,,,,,,,,,,,,,,,,background
452,002707.jpg,96.40266,216.6081,266.5846,325.8062,0.9999545,,,,,,,,,,,grasper
452,002707.jpg,,,,,,,,,,,,,,,,stapler
452,002707.jpg,210.8516,37.72866,286.6358,152.0792,0.9759232,,,,,,,,,,,needle
452,002707.jpg,242.8415,75.93655,367.8537,168.7141,0.9998498,,,,,,,,,,,holder
452,002707.jpg,,,,,,,,,,,,,,,,stitcher
452,002707.jpg,,,,,,,,,,,,,,,,background
453,002713.jpg,161.5664,201.8379,347.4482,336.4323,0.9999956,,,,,,,,,,,grasper
453,002713.jpg,,,,,,,,,,,,,,,,stapler
453,002713.jpg,135.5267,53.50124,295.8613,186.9597,0.9999676,,,,,,,,,,,needle
453,002713.jpg,247.5843,102.7849,385.7248,194.3343,0.9999881,,,,,,,,,,,holder
453,002713.jpg,,,,,,,,,,,,,,,,stitcher
453,002713.jpg,,,,,,,,,,,,,,,,background
454,002719.jpg,155.2226,224.2148,323.1997,338.8151,0.9999832,,,,,,,,,,,grasper
454,002719.jpg,,,,,,,,,,,,,,,,stapler
454,002719.jpg,111.6923,59.20232,285.9453,191.0581,0.9998924,,,,,,,,,,,needle
454,002719.jpg,226.042,106.7896,360.4446,193.747,0.9999729,,,,,,,,,,,holder
454,002719.jpg,,,,,,,,,,,,,,,,stitcher
454,002719.jpg,,,,,,,,,,,,,,,,background
455,002725.jpg,154.715,233.9152,319.0835,338.3131,0.99999,,,,,,,,,,,grasper
455,002725.jpg,,,,,,,,,,,,,,,,stapler
455,002725.jpg,142.3958,80.53339,309.8308,191.0282,0.9998928,,,,,,,,,,,needle
455,002725.jpg,248.8734,117.9425,392.7015,212.5576,0.9999068,,,,,,,,,,,holder
455,002725.jpg,,,,,,,,,,,,,,,,stitcher
455,002725.jpg,,,,,,,,,,,,,,,,background
456,002731.jpg,172.5125,242.3294,333.5245,343.8067,0.9999912,,,,,,,,,,,grasper
456,002731.jpg,,,,,,,,,,,,,,,,stapler
456,002731.jpg,,,,,,,,,,,,,,,,needle
456,002731.jpg,278.668,92.30469,420.1252,183.4905,0.9818996,,,,,,,,,,,holder
456,002731.jpg,,,,,,,,,,,,,,,,stitcher
456,002731.jpg,,,,,,,,,,,,,,,,background
457,002737.jpg,168.9902,244.1007,332.6158,338.0017,0.9999928,,,,,,,,,,,grasper
457,002737.jpg,,,,,,,,,,,,,,,,stapler
457,002737.jpg,247.4673,72.96941,406.5055,186.9452,0.9998991,,,,,,,,,,,needle
457,002737.jpg,371.9969,146.4942,491,221.7706,0.9999477,,,,,,,,,,,holder
457,002737.jpg,,,,,,,,,,,,,,,,stitcher
457,002737.jpg,,,,,,,,,,,,,,,,background
458,002743.jpg,163.9982,236.8811,332.5073,334.6418,0.9999869,,,,,,,,,,,grasper
458,002743.jpg,,,,,,,,,,,,,,,,stapler
458,002743.jpg,,,,,,,,,,,,,,,,needle
458,002743.jpg,231.5137,94.75158,401.3737,183.017,0.9995308,,,,,,,,,,,holder
458,002743.jpg,,,,,,,,,,,,,,,,stitcher
458,002743.jpg,,,,,,,,,,,,,,,,background
459,002749.jpg,156.6974,239.7984,328.0056,338.5002,0.9999945,,,,,,,,,,,grasper
459,002749.jpg,,,,,,,,,,,,,,,,stapler
459,002749.jpg,223.0948,92.02544,403.9756,154.7878,0.9999825,,,,,,,,,,,needle
459,002749.jpg,206.2858,95.61198,353.6516,214.0748,0.9999057,,,,,,,,,,,holder
459,002749.jpg,,,,,,,,,,,,,,,,stitcher
459,002749.jpg,,,,,,,,,,,,,,,,background
460,002755.jpg,138.8801,242.3102,315.4912,341.2436,0.9999841,,,,,,,,,,,grasper
460,002755.jpg,,,,,,,,,,,,,,,,stapler
460,002755.jpg,228.683,81.20111,370.1616,144.1048,0.8414949,,,,,,,,,,,needle
460,002755.jpg,214.0124,100.6637,360.9085,191.7658,0.9999232,,,,,,,,,,,holder
460,002755.jpg,,,,,,,,,,,,,,,,stitcher
460,002755.jpg,,,,,,,,,,,,,,,,background
461,002761.jpg,150.5591,238.2464,301.743,329.3808,0.9999779,,,,,,,,,,,grasper
461,002761.jpg,,,,,,,,,,,,,,,,stapler
461,002761.jpg,209.866,20.7487,274.7174,200.923,0.9999132,,,,,,,,,,,needle
461,002761.jpg,189.6211,15.54016,317.8661,102.5241,0.9999964,,,,,,,,,,,holder
461,002761.jpg,,,,,,,,,,,,,,,,stitcher
461,002761.jpg,,,,,,,,,,,,,,,,background
462,002767.jpg,191.7658,246.9934,326.5918,330.7997,0.9999802,,,,,,,,,,,grasper
462,002767.jpg,,,,,,,,,,,,,,,,stapler
462,002767.jpg,,,,,,,,,,,,,,,,needle
462,002767.jpg,,,,,,,,,,,,,,,,holder
462,002767.jpg,,,,,,,,,,,,,,,,stitcher
462,002767.jpg,,,,,,,,,,,,,,,,background
463,002773.jpg,66.10078,201.4041,207.0537,331.5014,0.9999716,,,,,,,,,,,grasper
463,002773.jpg,,,,,,,,,,,,,,,,stapler
463,002773.jpg,,,,,,,,,,,,,,,,needle
463,002773.jpg,,,,,,,,,,,,,,,,holder
463,002773.jpg,,,,,,,,,,,,,,,,stitcher
463,002773.jpg,,,,,,,,,,,,,,,,background
464,002779.jpg,194.9351,189.8933,305.4174,287.0506,0.672492,,,,,,,,,,,grasper
464,002779.jpg,,,,,,,,,,,,,,,,stapler
464,002779.jpg,,,,,,,,,,,,,,,,needle
464,002779.jpg,,,,,,,,,,,,,,,,holder
464,002779.jpg,144.0505,176.3976,331.2694,344.672,0.883232,,,,,,,,,,,stitcher
464,002779.jpg,,,,,,,,,,,,,,,,background
465,002785.jpg,298.7493,95.47901,475.7429,308.0081,0.9999915,,,,,,,,,,,grasper
465,002785.jpg,,,,,,,,,,,,,,,,stapler
465,002785.jpg,,,,,,,,,,,,,,,,needle
465,002785.jpg,,,,,,,,,,,,,,,,holder
465,002785.jpg,,,,,,,,,,,,,,,,stitcher
465,002785.jpg,,,,,,,,,,,,,,,,background
466,002791.jpg,271.8297,168.9348,170.1288,241.4272,443.7431,370.8295,299.9731,332.7913,0.999809,0.7935291,,,,,,grasper
466,002791.jpg,,,,,,,,,,,,,,,,stapler
466,002791.jpg,,,,,,,,,,,,,,,,needle
466,002791.jpg,,,,,,,,,,,,,,,,holder
466,002791.jpg,,,,,,,,,,,,,,,,stitcher
466,002791.jpg,,,,,,,,,,,,,,,,background
467,002797.jpg,,,,,,,,,,,,,,,,grasper
467,002797.jpg,,,,,,,,,,,,,,,,stapler
467,002797.jpg,,,,,,,,,,,,,,,,needle
467,002797.jpg,400.4661,11.06184,481.8435,62.86058,0.9585538,,,,,,,,,,,holder
467,002797.jpg,,,,,,,,,,,,,,,,stitcher
467,002797.jpg,6.879132,1,491,351,0.8027319,,,,,,,,,,,background
468,002803.jpg,,,,,,,,,,,,,,,,grasper
468,002803.jpg,,,,,,,,,,,,,,,,stapler
468,002803.jpg,,,,,,,,,,,,,,,,needle
468,002803.jpg,314.7517,34.78697,451.5714,88.22812,0.9883158,,,,,,,,,,,holder
468,002803.jpg,,,,,,,,,,,,,,,,stitcher
468,002803.jpg,,,,,,,,,,,,,,,,background
469,002809.jpg,,,,,,,,,,,,,,,,grasper
469,002809.jpg,,,,,,,,,,,,,,,,stapler
469,002809.jpg,,,,,,,,,,,,,,,,needle
469,002809.jpg,280.3629,50.32884,409.141,125.6899,0.9987715,,,,,,,,,,,holder
469,002809.jpg,,,,,,,,,,,,,,,,stitcher
469,002809.jpg,,,,,,,,,,,,,,,,background
470,002815.jpg,,,,,,,,,,,,,,,,grasper
470,002815.jpg,,,,,,,,,,,,,,,,stapler
470,002815.jpg,,,,,,,,,,,,,,,,needle
470,002815.jpg,249.9894,86.49475,388.1696,162.1265,0.9958634,,,,,,,,,,,holder
470,002815.jpg,,,,,,,,,,,,,,,,stitcher
470,002815.jpg,,,,,,,,,,,,,,,,background
471,002821.jpg,,,,,,,,,,,,,,,,grasper
471,002821.jpg,,,,,,,,,,,,,,,,stapler
471,002821.jpg,,,,,,,,,,,,,,,,needle
471,002821.jpg,291.4866,47.04131,465.6523,129.4445,0.9999378,,,,,,,,,,,holder
471,002821.jpg,,,,,,,,,,,,,,,,stitcher
471,002821.jpg,,,,,,,,,,,,,,,,background
472,002827.jpg,,,,,,,,,,,,,,,,grasper
472,002827.jpg,,,,,,,,,,,,,,,,stapler
472,002827.jpg,,,,,,,,,,,,,,,,needle
472,002827.jpg,299.2928,68.17179,424.3813,141.0815,0.9996314,,,,,,,,,,,holder
472,002827.jpg,,,,,,,,,,,,,,,,stitcher
472,002827.jpg,,,,,,,,,,,,,,,,background
473,002833.jpg,,,,,,,,,,,,,,,,grasper
473,002833.jpg,,,,,,,,,,,,,,,,stapler
473,002833.jpg,,,,,,,,,,,,,,,,needle
473,002833.jpg,220.9386,85.50915,364.99,209.8383,0.9999554,,,,,,,,,,,holder
473,002833.jpg,,,,,,,,,,,,,,,,stitcher
473,002833.jpg,,,,,,,,,,,,,,,,background
474,002839.jpg,,,,,,,,,,,,,,,,grasper
474,002839.jpg,,,,,,,,,,,,,,,,stapler
474,002839.jpg,,,,,,,,,,,,,,,,needle
474,002839.jpg,240.3436,130.4964,379.3021,227.7503,0.9998267,,,,,,,,,,,holder
474,002839.jpg,,,,,,,,,,,,,,,,stitcher
474,002839.jpg,,,,,,,,,,,,,,,,background
475,002845.jpg,,,,,,,,,,,,,,,,grasper
475,002845.jpg,,,,,,,,,,,,,,,,stapler
475,002845.jpg,,,,,,,,,,,,,,,,needle
